2015,28,07/18/2015,1,MA,Boston,18,142,4,6,14,24,94
2015,29,07/25/2015,1,MA,Boston,7,155,1,4,12,41,97
2015,30,08/01/2015,1,MA,Boston,7,118,1,2,12,22,81
2015,31,08/08/2015,1,MA,Boston,10,152,5,5,13,38,91
2015,32,08/15/2015,1,MA,Boston,5,130,5,2,7,27,89
2015,33,08/22/2015,1,MA,Boston,12,148,2,5,18,27,96
2015,34,08/29/2015,1,MA,Boston,8,128,2,1,9,29,87
2015,35,09/05/2015,1,MA,Boston,12,132,3,3,7,33,86
2015,36,09/12/2015,1,MA,Boston,16,151,4,2,15,35,95
2015,37,09/19/2015,1,MA,Boston,6,142,4,6,15,43,74
2015,38,09/26/2015,1,MA,Boston,11,134,1,3,11,29,90
2015,39,10/03/2015,1,MA,Boston,9,135,5,0,13,42,75
2015,40,10/10/2015,1,MA,Boston,12,144,5,2,12,30,95
2015,41,10/17/2015,1,MA,Boston,0,131,6,3,7,43,72
2015,42,10/24/2015,1,MA,Boston,14,145,3,3,6,44,89
2015,43,10/31/2015,1,MA,Boston,9,126,8,4,12,35,67
2015,44,11/07/2015,1,MA,Boston,11,171,6,4,7,35,119
2015,45,11/14/2015,1,MA,Boston,8,153,2,5,11,32,103
2015,46,11/21/2015,1,MA,Boston,18,139,3,3,10,34,89
2015,47,11/28/2015,1,MA,Boston,6,111,2,2,6,29,72
2015,48,12/05/2015,1,MA,Boston,7,161,3,4,10,44,100
2015,49,12/12/2015,1,MA,Boston,11,143,3,3,7,30,100
2015,50,12/19/2015,1,MA,Boston,17,160,6,1,16,39,98
2015,51,12/26/2015,1,MA,Boston,4,105,7,1,4,19,74
2015,52,01/02/2016,1,MA,Boston,14,161,7,5,8,28,113
